Map Detail Name,ANZSOC Division,ANZSOC Group,Area Unit,Country,Region,Territorial Authority,Year Month,Mb2014,REGC2014 label,Selected Detail Level,Ta2014 Nam,Geometry,Geometry (MB2014 GV Clipped.shp),Geometry (REGC2014 GV Clipped.shp),Geometry (TA2014 GV Clipped.shp),Number of Victimisations,Selected Geographic Level ,Victimisations
Auckland,Sexual Offences,Offensive sexual acts,Auckland Central West.,NZ,Auckland Region,Auckland.,1/06/2025,0435802,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Red Beach West.,NZ,Auckland Region,Auckland.,1/07/2024,0172502,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Huapai.,NZ,Auckland Region,Auckland.,1/02/2025,0215602,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Homai East.,NZ,Auckland Region,Auckland.,1/07/2025,0777900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Manly.,NZ,Auckland Region,Auckland.,1/09/2024,0174411,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Abbotts Park.,NZ,Auckland Region,Auckland.,1/08/2024,0495800,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Point Chevalier South.,NZ,Auckland Region,Auckland.,1/07/2024,0391100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Papakura East.,NZ,Auckland Region,Auckland.,1/07/2024,0799130,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Auckland Harbourside.,NZ,Auckland Region,Auckland.,1/08/2024,0433001,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Lynfield North.,NZ,Auckland Region,Auckland.,1/09/2024,0585700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Hingaia.,NZ,Auckland Region,Auckland.,1/01/2025,0806800,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Auckland Central East.,NZ,Auckland Region,Auckland.,1/11/2024,0436500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Mt Hobson.,NZ,Auckland Region,Auckland.,1/09/2024,0491200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Ormiston.,NZ,Auckland Region,Auckland.,1/02/2025,0712302,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Onehunga South East.,NZ,Auckland Region,Auckland.,1/01/2024,0601700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Hyperion.,NZ,Auckland Region,Auckland.,1/07/2024,0759731,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Kohuora.,NZ,Auckland Region,Auckland.,1/07/2025,0657100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Manukau Central.,NZ,Auckland Region,Auckland.,1/10/2024,0780204,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Pukekohe North.,NZ,Auckland Region,Auckland.,1/08/2024,0817500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Clendon South.,NZ,Auckland Region,Auckland.,1/11/2023,0774431,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Mangere Bridge.,NZ,Auckland Region,Auckland.,1/06/2025,0722100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Red Hill.,NZ,Auckland Region,Auckland.,1/05/2024,0800305,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,2,MultiPolygon,2
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Freemans Bay.,NZ,Auckland Region,Auckland.,1/02/2025,0415700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Middlemore.,NZ,Auckland Region,Auckland.,1/10/2024,0786500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,One Tree Hill Central.,NZ,Auckland Region,Auckland.,1/02/2025,0624500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Mt Eden North.,NZ,Auckland Region,Auckland.,1/07/2025,0542700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Hillpark.,NZ,Auckland Region,Auckland.,1/05/2024,0757100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Manukau Central.,NZ,Auckland Region,Auckland.,1/05/2024,0781200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Wiri.,NZ,Auckland Region,Auckland.,1/10/2024,0780416,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Sandringham North.,NZ,Auckland Region,Auckland.,1/08/2024,0536100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Orakei North.,NZ,Auckland Region,Auckland.,1/01/2024,0498600,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Manukau Central.,NZ,Auckland Region,Auckland.,1/12/2024,0781200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,St Heliers.,NZ,Auckland Region,Auckland.,1/07/2025,0509900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Mangere South.,NZ,Auckland Region,Auckland.,1/05/2024,0728807,Auckland Region,Teritorial Authority,Auckland,MultiPolygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Manurewa Central.,NZ,Auckland Region,Auckland.,1/04/2025,0752000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Auckland Central West.,NZ,Auckland Region,Auckland.,1/07/2025,0435000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Otahuhu North.,NZ,Auckland Region,Auckland.,1/06/2024,0787000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Child procurement or grooming,North Harbour West.,NZ,Auckland Region,Auckland.,1/01/2025,0180004,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Hillpark.,NZ,Auckland Region,Auckland.,1/01/2025,0754200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Otahuhu West.,NZ,Auckland Region,Auckland.,1/04/2025,0784400,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Mangere East.,NZ,Auckland Region,Auckland.,1/06/2024,0657000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Child procurement or grooming,Windsor Park.,NZ,Auckland Region,Auckland.,1/02/2025,0180876,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Mt Eden North.,NZ,Auckland Region,Auckland.,1/01/2024,0542700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Mt Wellington South.,NZ,Auckland Region,Auckland.,1/11/2024,0637601,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Elsmore Park.,NZ,Auckland Region,Auckland.,1/04/2025,0682800,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Millhouse.,NZ,Auckland Region,Auckland.,1/06/2024,0711164,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Albany.,NZ,Auckland Region,Auckland.,1/03/2025,0178900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Hillpark.,NZ,Auckland Region,Auckland.,1/01/2024,0757500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Abbotts Park.,NZ,Auckland Region,Auckland.,1/07/2025,0494902,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Auckland Harbourside.,NZ,Auckland Region,Auckland.,1/06/2024,0438211,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Arahanga.,NZ,Auckland Region,Auckland.,1/07/2024,0737102,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Mangere Bridge.,NZ,Auckland Region,Auckland.,1/06/2024,0725601,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Ranui Domain.,NZ,Auckland Region,Auckland.,1/05/2024,0235906,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Roberton.,NZ,Auckland Region,Auckland.,1/01/2024,0382800,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Pakuranga East.,NZ,Auckland Region,Auckland.,1/06/2025,0691000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,2,MultiPolygon,2
Auckland,Sexual Offences,Intimate image offences,Wade Heads.,NZ,Auckland Region,Auckland.,1/06/2024,0173907,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Manukau Central.,NZ,Auckland Region,Auckland.,1/01/2025,0781200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Wattle Farm.,NZ,Auckland Region,Auckland.,1/07/2024,0769300,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Auckland Harbourside.,NZ,Auckland Region,Auckland.,1/11/2023,0432900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,2,MultiPolygon,2
Auckland,Sexual Offences,Offensive sexual acts,Auckland Central East.,NZ,Auckland Region,Auckland.,1/09/2024,0438406,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Kaipatiki.,NZ,Auckland Region,Auckland.,1/09/2024,0186301,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,North Harbour West.,NZ,Auckland Region,Auckland.,1/11/2024,0179902,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Oaktree.,NZ,Auckland Region,Auckland.,1/06/2024,0160000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Grafton East.,NZ,Auckland Region,Auckland.,1/12/2024,0442400,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Panmure Basin.,NZ,Auckland Region,Auckland.,1/01/2025,0629303,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Harania West.,NZ,Auckland Region,Auckland.,1/08/2024,0736200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Glamorgan.,NZ,Auckland Region,Auckland.,1/10/2024,0166305,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Monarch Park.,NZ,Auckland Region,Auckland.,1/07/2024,0207800,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Kumeu West.,NZ,Auckland Region,Auckland.,1/10/2024,0214601,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Newton.,NZ,Auckland Region,Auckland.,1/04/2024,0412100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Papatoetoe North.,NZ,Auckland Region,Auckland.,1/01/2025,0663100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Wymondley.,NZ,Auckland Region,Auckland.,1/09/2024,0699600,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Sunnyhills.,NZ,Auckland Region,Auckland.,1/09/2024,0694900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Glenfield North.,NZ,Auckland Region,Auckland.,1/06/2024,0196600,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Stanmore Bay East.,NZ,Auckland Region,Auckland.,1/06/2025,0173706,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Crum Park.,NZ,Auckland Region,Auckland.,1/08/2023,0291800,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Edmonton.,NZ,Auckland Region,Auckland.,1/10/2024,0255701,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Auckland Harbourside.,NZ,Auckland Region,Auckland.,1/01/2025,0438209,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Dannemora.,NZ,Auckland Region,Auckland.,1/09/2023,0711709,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Cape Rodney.,NZ,Auckland Region,Auckland.,1/07/2024,0144100,Auckland Region,Teritorial Authority,Auckland,MultiPolygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Browns Bay.,NZ,Auckland Region,Auckland.,1/06/2024,0160900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Mt Victoria.,NZ,Auckland Region,Auckland.,1/09/2024,0331200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,West Harbour.,NZ,Auckland Region,Auckland.,1/05/2025,0224241,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Auckland Harbourside.,NZ,Auckland Region,Auckland.,1/02/2025,0432900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Mascot.,NZ,Auckland Region,Auckland.,1/10/2023,0737500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Tuff Crater.,NZ,Auckland Region,Auckland.,1/06/2024,0364500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,2,MultiPolygon,2
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Swanson.,NZ,Auckland Region,Auckland.,1/06/2025,0237901,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Massey Park.,NZ,Auckland Region,Auckland.,1/09/2024,0798102,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Auckland Central West.,NZ,Auckland Region,Auckland.,1/02/2025,0435700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Mt Wellington South.,NZ,Auckland Region,Auckland.,1/04/2025,0636000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Huapai.,NZ,Auckland Region,Auckland.,1/11/2024,0215602,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Takanini North.,NZ,Auckland Region,Auckland.,1/05/2024,0766904,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Ellerslie South.,NZ,Auckland Region,Auckland.,1/12/2023,0613400,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Produce or distribute child abuse material,Ormiston.,NZ,Auckland Region,Auckland.,1/06/2024,0712302,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Henderson South.,NZ,Auckland Region,Auckland.,1/01/2024,0244600,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Arch Hill.,NZ,Auckland Region,Auckland.,1/08/2023,0417900,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Glenfield Central.,NZ,Auckland Region,Auckland.,1/11/2024,0200300,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Child procurement or grooming,Sandringham North.,NZ,Auckland Region,Auckland.,1/02/2025,0536100,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Auckland Harbourside.,NZ,Auckland Region,Auckland.,1/09/2023,0438209,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Westlake.,NZ,Auckland Region,Auckland.,1/11/2024,0304300,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Windsor Park.,NZ,Auckland Region,Auckland.,1/02/2025,0180826,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Child procurement or grooming,Mascot.,NZ,Auckland Region,Auckland.,1/07/2024,0742300,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Mt Hobson.,NZ,Auckland Region,Auckland.,1/09/2023,0491000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Papakura Central.,NZ,Auckland Region,Auckland.,1/11/2024,0793000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Auckland Central East.,NZ,Auckland Region,Auckland.,1/05/2024,0437400,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Rosehill.,NZ,Auckland Region,Auckland.,1/05/2025,0804200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of an adult,Grafton East.,NZ,Auckland Region,Auckland.,1/05/2024,0442400,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Intimate image offences,Mt Hobson.,NZ,Auckland Region,Auckland.,1/01/2025,0490701,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of a child,Aorere.,NZ,Auckland Region,Auckland.,1/05/2025,0745000,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual penetration of an adult,Otara North.,NZ,Auckland Region,Auckland.,1/05/2024,0700700,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Offensive sexual acts,Manukau Central.,NZ,Auckland Region,Auckland.,1/05/2024,0780209,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Ponsonby West.,NZ,Auckland Region,Auckland.,1/05/2025,0428500,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
Auckland,Sexual Offences,Unlawful sexual contact of a child,Auckland Central West.,NZ,Auckland Region,Auckland.,1/02/2025,0433200,Auckland Region,Teritorial Authority,Auckland,Polygon,Polygon,MultiPolygon,MultiPolygon,1,MultiPolygon,1
